X,Y,OBJECTID,station_id,sara_short,results,units,latitude_m,longitude_,waterbody_,Result1,Geomean,result1Min,result1Max,date,dates,isEndDate,recent_dat,rec_date,max_date,max_dat,URL,URLName,ESRI_OID,GlobalID,county_name
-98.4983,29.391,42640,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,230,MPN/100ml,29.390951,-98.498286,San Antonio River,230,149,14,52000,2020/10/28,2020/10/29 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,62a82f94-2575-4c00-9145-5004d5f95c8b,Bexar
-98.4983,29.391,42641,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,160,MPN/100ml,29.390951,-98.498286,San Antonio River,160,149,14,52000,2020/10/29,2020/10/30 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,2d869cf4-de65-4bd3-b6f2-add4aa55aeb8,Bexar
-98.4983,29.391,42642,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,22,MPN/100ml,29.390951,-98.498286,San Antonio River,22,149,14,52000,2020/10/18,2020/10/19 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,6026ac2c-f475-473b-97d0-4aa7d25fa39d,Bexar
-98.4983,29.391,42643,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,37,MPN/100ml,29.390951,-98.498286,San Antonio River,37,149,14,52000,2020/10/19,2020/10/20 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,4b432901-4130-423b-815d-7c37ebfbb135,Bexar
-98.4983,29.391,42644,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,23,MPN/100ml,29.390951,-98.498286,San Antonio River,23,149,14,52000,2020/10/20,2020/10/21 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,fde1141e-c229-4bdb-a1e4-78eb5b07887c,Bexar
-98.4983,29.391,42645,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,30,MPN/100ml,29.390951,-98.498286,San Antonio River,30,149,14,52000,2020/10/21,2020/10/22 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,c3fe1e49-c11b-4ea5-bc3c-a2dc43bc8d36,Bexar
-98.4983,29.391,42646,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,45,MPN/100ml,29.390951,-98.498286,San Antonio River,45,149,14,52000,2020/10/22,2020/10/23 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,dc340eb9-dcde-4004-b61a-dcdeceee9ab1,Bexar
-98.4983,29.391,42647,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,39,MPN/100ml,29.390951,-98.498286,San Antonio River,39,149,14,52000,2020/10/23,2020/10/24 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,fa4bb241-4fee-4150-8374-6193bea7e5e7,Bexar
-98.4983,29.391,42648,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,55,MPN/100ml,29.390951,-98.498286,San Antonio River,55,149,14,52000,2020/10/12,2020/10/13 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,24b30cf5-8616-4a98-b1d8-3a208d52dcb7,Bexar
-98.4983,29.391,42649,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,40,MPN/100ml,29.390951,-98.498286,San Antonio River,40,149,14,52000,2020/10/13,2020/10/14 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,3c7b954a-29ae-46f6-ac36-db8b327eca5b,Bexar
-98.4983,29.391,42650,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,18,MPN/100ml,29.390951,-98.498286,San Antonio River,18,149,14,52000,2020/10/14,2020/10/15 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,b05f94ef-5fbb-447e-a278-e62379bb56c7,Bexar
-98.4983,29.391,42651,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,66,MPN/100ml,29.390951,-98.498286,San Antonio River,66,149,14,52000,2020/10/15,2020/10/16 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,c5cc901a-c014-486f-9e66-652dc693912b,Bexar
-98.4983,29.391,42652,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,54,MPN/100ml,29.390951,-98.498286,San Antonio River,54,149,14,52000,2020/10/16,2020/10/17 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,63c5c358-7653-44f8-b19f-6d74260c7bf9,Bexar
-98.4983,29.391,42653,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,35,MPN/100ml,29.390951,-98.498286,San Antonio River,35,149,14,52000,2020/10/17,2020/10/18 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,acc195aa-cb30-478a-98a5-e9b03ac96062,Bexar
-98.4983,29.391,42654,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,180,MPN/100ml,29.390951,-98.498286,San Antonio River,180,149,14,52000,2020/10/06,2020/10/07 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,c205912d-5b8c-40cb-b153-433a885f0d6d,Bexar
-98.4983,29.391,42655,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,34,MPN/100ml,29.390951,-98.498286,San Antonio River,34,149,14,52000,2020/10/07,2020/10/08 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,13f4438b-8a95-4b00-a92d-6b39a6d3754e,Bexar
-98.4983,29.391,42656,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,15,MPN/100ml,29.390951,-98.498286,San Antonio River,15,149,14,52000,2020/10/08,2020/10/09 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,01e78469-2cba-4583-aa23-5860f18e7015,Bexar
-98.4983,29.391,42657,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,70,MPN/100ml,29.390951,-98.498286,San Antonio River,70,149,14,52000,2020/10/09,2020/10/10 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,7eabcce1-027a-43f0-a112-f91e702475e8,Bexar
-98.4983,29.391,42658,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,67,MPN/100ml,29.390951,-98.498286,San Antonio River,67,149,14,52000,2020/10/10,2020/10/11 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,2e25912b-cad1-4170-8618-45cc976380ad,Bexar
-98.4983,29.391,42659,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,42,MPN/100ml,29.390951,-98.498286,San Antonio River,42,149,14,52000,2020/10/11,2020/10/12 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,93e58580-6952-4461-b8c8-97c1a48d26b5,Bexar
-98.4983,29.391,42660,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,37,MPN/100ml,29.390951,-98.498286,San Antonio River,37,149,14,52000,2020/09/30,2020/10/01 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,30870981-a0c0-44bc-9b41-beaebe366fbb,Bexar
-98.4983,29.391,42661,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,36,MPN/100ml,29.390951,-98.498286,San Antonio River,36,149,14,52000,2020/10/01,2020/10/02 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,d1da56d1-04ff-454c-9509-59599fe1b273,Bexar
-98.4983,29.391,42662,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,37,MPN/100ml,29.390951,-98.498286,San Antonio River,37,149,14,52000,2020/10/02,2020/10/03 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,f71d47e2-241b-4b51-a270-75c49cff893e,Bexar
-98.4983,29.391,42663,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,30,MPN/100ml,29.390951,-98.498286,San Antonio River,30,149,14,52000,2020/10/03,2020/10/04 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,1f8b86ab-c8f4-4f70-a355-eac69e2c4d51,Bexar
-98.4983,29.391,42664,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,31,MPN/100ml,29.390951,-98.498286,San Antonio River,31,149,14,52000,2020/10/04,2020/10/05 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,abc57bb6-466f-420d-9cc0-b937c8f0a8d4,Bexar
-98.4983,29.391,42665,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,23,MPN/100ml,29.390951,-98.498286,San Antonio River,23,149,14,52000,2020/10/05,2020/10/06 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,4b46a94e-196f-47dc-9f18-f0deab322525,Bexar
-98.4983,29.391,42666,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,48,MPN/100ml,29.390951,-98.498286,San Antonio River,48,149,14,52000,2020/09/24,2020/09/25 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,ce91bf1d-8b0a-48f1-9b36-84c7129689db,Bexar
-98.4983,29.391,42667,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,43,MPN/100ml,29.390951,-98.498286,San Antonio River,43,149,14,52000,2020/09/25,2020/09/26 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,ad2876be-b055-4a2e-9e7b-50d50c4ab267,Bexar
-98.4983,29.391,42668,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,32,MPN/100ml,29.390951,-98.498286,San Antonio River,32,149,14,52000,2020/09/26,2020/09/27 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,4995b1e8-b775-4ff0-80e3-7ce3ee3d5628,Bexar
-98.4983,29.391,42669,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,19,MPN/100ml,29.390951,-98.498286,San Antonio River,19,149,14,52000,2020/09/27,2020/09/28 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,7228d597-b5f6-425c-896a-ff43f87d0e1a,Bexar
-98.4983,29.391,42670,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,55,MPN/100ml,29.390951,-98.498286,San Antonio River,55,149,14,52000,2020/09/28,2020/09/29 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,09865139-b59d-4567-ac9e-7ccd3ce65c1b,Bexar
-98.4983,29.391,42671,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,50,MPN/100ml,29.390951,-98.498286,San Antonio River,50,149,14,52000,2020/09/29,2020/09/30 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,8684dd76-8803-4d19-b330-551f33feaf69,Bexar
-98.4983,29.391,42672,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,100,MPN/100ml,29.390951,-98.498286,San Antonio River,100,149,14,52000,2020/09/18,2020/09/19 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,4a399f9f-1833-4c87-9b87-4f7c12924995,Bexar
-98.4983,29.391,42673,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,30,MPN/100ml,29.390951,-98.498286,San Antonio River,30,149,14,52000,2020/09/19,2020/09/20 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,d9b21a32-52a1-4399-8b6a-b85b761d1687,Bexar
-98.4983,29.391,42674,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,34,MPN/100ml,29.390951,-98.498286,San Antonio River,34,149,14,52000,2020/09/20,2020/09/21 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,c60b81f3-bc34-436b-9475-ac2d63236b98,Bexar
-98.4983,29.391,42675,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,49,MPN/100ml,29.390951,-98.498286,San Antonio River,49,149,14,52000,2020/09/21,2020/09/22 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,6a79dc3f-d919-49a2-badf-e7c99995c774,Bexar
-98.4983,29.391,42676,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,290,MPN/100ml,29.390951,-98.498286,San Antonio River,290,149,14,52000,2020/09/22,2020/09/23 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,259940f3-d2ca-42d6-9cd5-1ff8bed05cd2,Bexar
-98.4983,29.391,42677,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,62,MPN/100ml,29.390951,-98.498286,San Antonio River,62,149,14,52000,2020/09/23,2020/09/24 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,bfd3da8a-0987-494d-803d-eea409da759b,Bexar
-98.4983,29.391,42678,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,290,MPN/100ml,29.390951,-98.498286,San Antonio River,290,149,14,52000,2020/09/12,2020/09/13 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,3718a306-5ab5-4a1a-8aa8-0eae75f15957,Bexar
-98.4983,29.391,42679,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,100,MPN/100ml,29.390951,-98.498286,San Antonio River,100,149,14,52000,2020/09/13,2020/09/14 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,063249a4-dc5e-4ef8-a734-382393f750ff,Bexar
-98.4983,29.391,42680,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,100,MPN/100ml,29.390951,-98.498286,San Antonio River,100,149,14,52000,2020/09/14,2020/09/15 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,18bc7648-e8ac-4b20-826d-eca68d64f07c,Bexar
-98.4983,29.391,42681,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,84,MPN/100ml,29.390951,-98.498286,San Antonio River,84,149,14,52000,2020/09/15,2020/09/16 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,e867a6bc-b590-44ea-83e9-fbd63acfb752,Bexar
-98.4983,29.391,42682,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,62,MPN/100ml,29.390951,-98.498286,San Antonio River,62,149,14,52000,2020/09/16,2020/09/17 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,53f1a473-34b4-4df6-9a32-0be0f956b43b,Bexar
-98.4983,29.391,42683,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,50,MPN/100ml,29.390951,-98.498286,San Antonio River,50,149,14,52000,2020/09/17,2020/09/18 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,773a8aca-0491-45ed-84d4-82dc49985b60,Bexar
-98.4983,29.391,42684,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,60,MPN/100ml,29.390951,-98.498286,San Antonio River,60,149,14,52000,2020/09/03,2020/09/04 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,8c27f1a8-0301-4ac6-a8d5-0a1d9b2bacbf,Bexar
-98.4983,29.391,42685,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,4400,MPN/100ml,29.390951,-98.498286,San Antonio River,4400,149,14,52000,2020/09/04,2020/09/05 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,60fe3029-3dec-4adf-b601-0501273fd22f,Bexar
-98.4983,29.391,42686,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,52,MPN/100ml,29.390951,-98.498286,San Antonio River,52,149,14,52000,2020/09/08,2020/09/09 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,237e7626-3e77-4267-853c-7a6c9b9a73f4,Bexar
-98.4983,29.391,42687,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,770,MPN/100ml,29.390951,-98.498286,San Antonio River,770,149,14,52000,2020/09/09,2020/09/10 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,da749b43-6fc2-4aaa-ba7d-cbc7ce4053ba,Bexar
-98.4983,29.391,42688,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,3400,MPN/100ml,29.390951,-98.498286,San Antonio River,3400,149,14,52000,2020/09/10,2020/09/11 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,51687a9c-bece-4a79-8299-db1ec1ab42a6,Bexar
-98.4983,29.391,42689,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,650,MPN/100ml,29.390951,-98.498286,San Antonio River,650,149,14,52000,2020/09/11,2020/09/12 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,9358c235-b5ba-4428-b0dd-c1dc62b4695a,Bexar
-98.4983,29.391,42690,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,54,MPN/100ml,29.390951,-98.498286,San Antonio River,54,149,14,52000,2020/08/27,2020/08/28 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,2756a7a3-2b5f-4181-8ee1-ab94d834302c,Bexar
-98.4983,29.391,42691,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,40,MPN/100ml,29.390951,-98.498286,San Antonio River,40,149,14,52000,2020/08/28,2020/08/29 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,7e5e3411-506a-4efb-a361-553ba99aeaea,Bexar
-98.4983,29.391,42692,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,41,MPN/100ml,29.390951,-98.498286,San Antonio River,41,149,14,52000,2020/08/29,2020/08/30 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,e6ef7dd0-e7f9-4de1-beec-c444f5519212,Bexar
-98.4983,29.391,42693,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,25,MPN/100ml,29.390951,-98.498286,San Antonio River,25,149,14,52000,2020/08/30,2020/08/31 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,936d618b-2b90-4e30-8e2c-0c9baccb39bc,Bexar
-98.4983,29.391,42694,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,55,MPN/100ml,29.390951,-98.498286,San Antonio River,55,149,14,52000,2020/08/31,2020/09/01 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,642b5481-7d07-4dab-8af1-e372ecbb67b3,Bexar
-98.4983,29.391,42695,S0097,San Antonio River At Walking Bridge Upstream San Pedro Creek Conf,34,MPN/100ml,29.390951,-98.498286,San Antonio River,34,149,14,52000,2020/09/02,2020/09/03 00:00:00+00,0,,2021/07/01 00:00:00+00,2020/07/26,2020/07/27 00:00:00+00,                                                                                                                                                                                                                                                              ,                                                                                                                                                                                                                                                              ,,4bff5a96-a02d-48ca-9864-eb27b449b756,Bexar
